user_id,date,hour,water_liters,electricity_kwh
user8,2025-01-26,0,10.25,0.76
user8,2025-01-26,1,24.32,0.22
user8,2025-01-26,2,22.59,0.66
user8,2025-01-26,3,23.95,0.99
user8,2025-01-26,4,13.81,1.83
user8,2025-01-26,5,16.75,0.93
user8,2025-01-26,6,16.08,1.88
user8,2025-01-26,7,5.85,0.23
user8,2025-01-26,8,14.16,0.5
user8,2025-01-26,9,18.29,0.69
user8,2025-01-26,10,13.66,0.65
user8,2025-01-26,11,15.97,0.47
user8,2025-01-26,12,5.46,0.32
user8,2025-01-26,13,24.09,0.53
user8,2025-01-26,14,19.17,0.36
user8,2025-01-26,15,7.16,1.37
user8,2025-01-26,16,14.3,2.39
user8,2025-01-26,17,23.9,1.99
user8,2025-01-26,18,17.04,1.25
user8,2025-01-26,19,12.12,2.38
user8,2025-01-26,20,17.06,1.53
user8,2025-01-26,21,9.64,0.31
user8,2025-01-26,22,23.9,0.92
user8,2025-01-26,23,13.85,0.46
user8,2025-01-27,0,21.74,0.26
user8,2025-01-27,1,21.68,0.52
user8,2025-01-27,2,22.73,1.88
user8,2025-01-27,3,8.29,1.5
user8,2025-01-27,4,11.25,0.61
user8,2025-01-27,5,22.18,1.13
user8,2025-01-27,6,12.97,0.59
user8,2025-01-27,7,12.66,2.2
user8,2025-01-27,8,12.26,2.39
user8,2025-01-27,9,23.93,0.53
user8,2025-01-27,10,8.55,2.18
user8,2025-01-27,11,12.86,0.21
user8,2025-01-27,12,10.48,1.57
user8,2025-01-27,13,20.99,0.51
user8,2025-01-27,14,7.21,2.32
user8,2025-01-27,15,20.02,1.56
user8,2025-01-27,16,20.38,1.19
user8,2025-01-27,17,20.17,1.06
user8,2025-01-27,18,9.88,1.88
user8,2025-01-27,19,13.39,2.46
user8,2025-01-27,20,11.99,2.32
user8,2025-01-27,21,23.66,0.76
user8,2025-01-27,22,20.96,1.2
user8,2025-01-27,23,23.35,1.24
user8,2025-01-28,0,19.89,1.27
user8,2025-01-28,1,9.56,0.66
user8,2025-01-28,2,13.51,1.94
user8,2025-01-28,3,17.1,1.78
user8,2025-01-28,4,10.65,1.31
user8,2025-01-28,5,5.89,2.08
user8,2025-01-28,6,24.8,1.14
user8,2025-01-28,7,5.22,0.59
user8,2025-01-28,8,18.05,1.61
user8,2025-01-28,9,20.76,0.78
user8,2025-01-28,10,20.27,1.78
user8,2025-01-28,11,11.46,1.45
user8,2025-01-28,12,7.95,1.24
user8,2025-01-28,13,22.62,1.17
user8,2025-01-28,14,21.79,1.56
user8,2025-01-28,15,8.84,1.54
user8,2025-01-28,16,15.12,1.12
user8,2025-01-28,17,7.39,1.16
user8,2025-01-28,18,6.46,0.43
user8,2025-01-28,19,13.32,0.9
user8,2025-01-28,20,23.51,1.06
user8,2025-01-28,21,20.16,1.42
user8,2025-01-28,22,19.08,0.8
user8,2025-01-28,23,23.84,1.42
user8,2025-01-29,0,21.63,1.04
user8,2025-01-29,1,7.0,1.75
user8,2025-01-29,2,5.16,1.29
user8,2025-01-29,3,8.86,1.64
user8,2025-01-29,4,24.59,1.27
user8,2025-01-29,5,21.35,1.37
user8,2025-01-29,6,14.92,2.34
user8,2025-01-29,7,22.8,2.01
user8,2025-01-29,8,10.93,1.45
user8,2025-01-29,9,9.48,1.22
user8,2025-01-29,10,14.68,2.11
user8,2025-01-29,11,22.92,1.15
user8,2025-01-29,12,5.35,2.18
user8,2025-01-29,13,8.49,1.63
user8,2025-01-29,14,5.5,1.12
user8,2025-01-29,15,24.72,0.43
user8,2025-01-29,16,13.47,0.91
user8,2025-01-29,17,23.1,2.2
user8,2025-01-29,18,9.75,0.39
user8,2025-01-29,19,17.54,0.97
user8,2025-01-29,20,18.44,0.27
user8,2025-01-29,21,7.67,1.78
user8,2025-01-29,22,9.25,2.17
user8,2025-01-29,23,6.17,0.7
user8,2025-01-30,0,24.97,1.2
user8,2025-01-30,1,19.06,0.62
user8,2025-01-30,2,17.2,1.87
user8,2025-01-30,3,11.29,2.11
user8,2025-01-30,4,17.07,1.09
user8,2025-01-30,5,16.15,1.53
user8,2025-01-30,6,8.31,1.13
user8,2025-01-30,7,11.87,1.12
user8,2025-01-30,8,20.22,1.31
user8,2025-01-30,9,23.81,0.88
user8,2025-01-30,10,13.31,2.01
user8,2025-01-30,11,15.92,1.46
user8,2025-01-30,12,6.07,1.12
user8,2025-01-30,13,10.41,2.5
user8,2025-01-30,14,11.17,2.23
user8,2025-01-30,15,18.52,0.98
user8,2025-01-30,16,15.87,2.13
user8,2025-01-30,17,22.67,0.57
user8,2025-01-30,18,11.79,0.97
user8,2025-01-30,19,5.84,1.58
user8,2025-01-30,20,22.1,1.08
user8,2025-01-30,21,19.8,1.64
user8,2025-01-30,22,12.51,0.52
user8,2025-01-30,23,19.19,2.17
user9,2025-01-01,0,18.72,0.24
user9,2025-01-01,1,9.32,0.36
user9,2025-01-01,2,16.41,1.94
user9,2025-01-01,3,7.21,2.13
user9,2025-01-01,4,16.11,1.79
user9,2025-01-01,5,24.43,0.39
user9,2025-01-01,6,23.02,0.49
user9,2025-01-01,7,12.86,2.16
user9,2025-01-01,8,23.13,1.36
user9,2025-01-01,9,16.88,1.83
user9,2025-01-01,10,21.66,0.48
user9,2025-01-01,11,21.2,1.31
user9,2025-01-01,12,14.01,1.17
user9,2025-01-01,13,15.18,2.37
user9,2025-01-01,14,15.96,2.39
user9,2025-01-01,15,8.61,1.87
user9,2025-01-01,16,21.24,1.76
user9,2025-01-01,17,17.14,1.5
user9,2025-01-01,18,22.22,2.09
user9,2025-01-01,19,7.45,2.15
user9,2025-01-01,20,13.28,0.78
user9,2025-01-01,21,22.4,1.19
user9,2025-01-01,22,21.17,0.81
user9,2025-01-01,23,5.08,1.34
user9,2025-01-02,0,7.0,1.94
user9,2025-01-02,1,10.52,1.22
user9,2025-01-02,2,6.74,0.86
user9,2025-01-02,3,20.63,0.55
user9,2025-01-02,4,17.94,2.31
user9,2025-01-02,5,18.6,2.07
user9,2025-01-02,6,7.18,0.78
user9,2025-01-02,7,22.89,1.84
user9,2025-01-02,8,17.79,1.73
user9,2025-01-02,9,13.28,0.3
user9,2025-01-02,10,20.69,1.76
user9,2025-01-02,11,14.46,2.27
user9,2025-01-02,12,11.72,0.88
user9,2025-01-02,13,22.46,2.03
user9,2025-01-02,14,15.3,0.5
user9,2025-01-02,15,9.3,1.71
user9,2025-01-02,16,12.7,2.12
user9,2025-01-02,17,24.0,2.05
user9,2025-01-02,18,12.55,2.01
user9,2025-01-02,19,12.03,0.58
user9,2025-01-02,20,5.67,1.09
user9,2025-01-02,21,23.07,0.75
user9,2025-01-02,22,9.13,2.43
user9,2025-01-02,23,5.5,2.01
user9,2025-01-03,0,11.43,0.29
user9,2025-01-03,1,23.36,0.52
user9,2025-01-03,2,16.04,0.83
user9,2025-01-03,3,6.3,0.31
user9,2025-01-03,4,7.31,0.36
user9,2025-01-03,5,20.21,1.32
user9,2025-01-03,6,11.86,1.16
user9,2025-01-03,7,23.58,2.29
user9,2025-01-03,8,19.31,2.23
user9,2025-01-03,9,11.39,1.08
user9,2025-01-03,10,17.27,1.63
user9,2025-01-03,11,14.63,1.12
user9,2025-01-03,12,24.72,2.09
user9,2025-01-03,13,13.7,1.87
user9,2025-01-03,14,10.39,0.43
user9,2025-01-03,15,12.05,1.13
user9,2025-01-03,16,5.33,2.07
user9,2025-01-03,17,12.18,1.53
user9,2025-01-03,18,6.48,0.6
user9,2025-01-03,19,22.79,1.6
user9,2025-01-03,20,24.01,2.5
user9,2025-01-03,21,12.44,0.89
user9,2025-01-03,22,22.17,2.5
user9,2025-01-03,23,17.59,2.03
user9,2025-01-04,0,20.63,1.02
user9,2025-01-04,1,16.49,2.12
user9,2025-01-04,2,18.76,0.25
user9,2025-01-04,3,11.73,0.53
user9,2025-01-04,4,9.66,2.28
user9,2025-01-04,5,5.74,0.71
user9,2025-01-04,6,11.19,1.62
user9,2025-01-04,7,15.68,0.7
user9,2025-01-04,8,8.28,0.74
user9,2025-01-04,9,15.05,0.82
user9,2025-01-04,10,23.95,1.27
user9,2025-01-04,11,6.18,1.88
user9,2025-01-04,12,11.58,1.7
user9,2025-01-04,13,10.59,1.51
user9,2025-01-04,14,20.44,2.33
user9,2025-01-04,15,10.22,0.97
user9,2025-01-04,16,14.29,2.33
user9,2025-01-04,17,23.03,0.41
user9,2025-01-04,18,7.64,1.34
user9,2025-01-04,19,7.13,0.99
user9,2025-01-04,20,7.97,1.66
user9,2025-01-04,21,23.99,2.49
user9,2025-01-04,22,12.5,1.58
user9,2025-01-04,23,22.13,0.47
user9,2025-01-05,0,18.79,1.14
user9,2025-01-05,1,9.12,1.13
user9,2025-01-05,2,6.52,1.8
user9,2025-01-05,3,10.05,0.92
user9,2025-01-05,4,7.42,2.19
user9,2025-01-05,5,14.87,1.52
user9,2025-01-05,6,16.39,1.14
user9,2025-01-05,7,8.85,1.91
user9,2025-01-05,8,7.54,0.44
user9,2025-01-05,9,19.2,0.68
user9,2025-01-05,10,11.14,1.29
user9,2025-01-05,11,13.99,1.83
user9,2025-01-05,12,17.47,1.68
user9,2025-01-05,13,19.28,0.87
user9,2025-01-05,14,11.45,1.21
user9,2025-01-05,15,11.15,2.47
user9,2025-01-05,16,21.28,0.58
user9,2025-01-05,17,5.11,0.3
user9,2025-01-05,18,9.88,0.46
user9,2025-01-05,19,15.67,2.17
user9,2025-01-05,20,19.74,0.7
user9,2025-01-05,21,12.99,1.37
user9,2025-01-05,22,21.2,2.13
user9,2025-01-05,23,23.19,1.37
user9,2025-01-06,0,18.89,0.46
user9,2025-01-06,1,16.31,0.77
user9,2025-01-06,2,13.63,1.66
user9,2025-01-06,3,10.14,0.32
user9,2025-01-06,4,5.2,0.25
user9,2025-01-06,5,5.17,0.45
user9,2025-01-06,6,9.79,0.71
user9,2025-01-06,7,24.74,0.9
user9,2025-01-06,8,7.55,1.45
user9,2025-01-06,9,22.16,1.76
user9,2025-01-06,10,10.92,1.49
user9,2025-01-06,11,19.3,1.87
user9,2025-01-06,12,18.33,2.2
user9,2025-01-06,13,22.4,1.53
user9,2025-01-06,14,13.6,1.68
user9,2025-01-06,15,21.36,0.21
user9,2025-01-06,16,24.84,0.62
user9,2025-01-06,17,14.4,2.21
user9,2025-01-06,18,9.5,1.3
user9,2025-01-06,19,7.65,1.11
user9,2025-01-06,20,8.54,1.04
user9,2025-01-06,21,12.47,2.48
user9,2025-01-06,22,24.9,0.46
user9,2025-01-06,23,19.52,0.32
user9,2025-01-07,0,5.6,0.44
user9,2025-01-07,1,24.31,2.36
user9,2025-01-07,2,8.88,0.57
user9,2025-01-07,3,9.81,1.39
user9,2025-01-07,4,16.39,0.71
user9,2025-01-07,5,20.13,0.91
user9,2025-01-07,6,23.44,1.71
user9,2025-01-07,7,13.73,2.02
user9,2025-01-07,8,21.36,0.87
user9,2025-01-07,9,11.79,2.35
user9,2025-01-07,10,8.29,0.3
user9,2025-01-07,11,14.08,2.04
user9,2025-01-07,12,20.43,2.31
user9,2025-01-07,13,15.66,0.43
user9,2025-01-07,14,16.77,1.99
user9,2025-01-07,15,6.87,0.6
user9,2025-01-07,16,5.25,1.57
user9,2025-01-07,17,22.73,1.74
user9,2025-01-07,18,24.64,0.34
user9,2025-01-07,19,23.06,2.07
user9,2025-01-07,20,11.28,2.44
user9,2025-01-07,21,10.76,2.25
user9,2025-01-07,22,22.61,1.94
user9,2025-01-07,23,16.27,0.48
user9,2025-01-08,0,15.64,1.02
user9,2025-01-08,1,20.84,1.94
user9,2025-01-08,2,23.21,0.23
user9,2025-01-08,3,21.18,2.36
user9,2025-01-08,4,20.79,0.5
user9,2025-01-08,5,6.63,0.25
user9,2025-01-08,6,17.57,1.65
user9,2025-01-08,7,24.74,1.12
user9,2025-01-08,8,11.64,1.64
user9,2025-01-08,9,21.51,2.35
user9,2025-01-08,10,21.06,1.18
user9,2025-01-08,11,17.7,2.17
user9,2025-01-08,12,14.81,0.7
user9,2025-01-08,13,8.39,0.2
user9,2025-01-08,14,19.36,0.46
user9,2025-01-08,15,9.88,0.89
user9,2025-01-08,16,16.21,1.12
user9,2025-01-08,17,18.49,0.33
user9,2025-01-08,18,7.48,1.35
user9,2025-01-08,19,11.74,0.88
user9,2025-01-08,20,6.34,2.26
user9,2025-01-08,21,18.84,0.48
user9,2025-01-08,22,6.3,2.44
user9,2025-01-08,23,18.62,1.16
user9,2025-01-09,0,19.03,1.94
user9,2025-01-09,1,20.6,1.3
user9,2025-01-09,2,13.6,0.23
user9,2025-01-09,3,23.53,1.59
user9,2025-01-09,4,9.06,2.32
user9,2025-01-09,5,23.3,2.48
user9,2025-01-09,6,22.48,2.49
user9,2025-01-09,7,9.89,2.14
user9,2025-01-09,8,21.46,0.73
user9,2025-01-09,9,6.97,2.45
user9,2025-01-09,10,10.92,2.2
user9,2025-01-09,11,5.08,0.25
user9,2025-01-09,12,14.32,0.75
user9,2025-01-09,13,18.8,1.5
user9,2025-01-09,14,6.55,0.57
user9,2025-01-09,15,12.76,0.63
user9,2025-01-09,16,20.84,1.16
user9,2025-01-09,17,6.87,1.31
user9,2025-01-09,18,6.82,0.5
user9,2025-01-09,19,9.79,2.18
user9,2025-01-09,20,23.49,2.1
user9,2025-01-09,21,11.68,0.83
user9,2025-01-09,22,15.98,1.86
user9,2025-01-09,23,24.87,0.5
user9,2025-01-10,0,5.99,1.8
user9,2025-01-10,1,21.64,2.15
user9,2025-01-10,2,18.57,2.39
user9,2025-01-10,3,15.22,2.3
user9,2025-01-10,4,24.36,2.15
user9,2025-01-10,5,11.2,0.65
user9,2025-01-10,6,15.96,1.24
user9,2025-01-10,7,22.56,0.43
user9,2025-01-10,8,10.15,1.93
user9,2025-01-10,9,6.9,0.94
user9,2025-01-10,10,12.74,1.63
user9,2025-01-10,11,8.16,2.18
user9,2025-01-10,12,13.95,2.31
user9,2025-01-10,13,14.36,0.83
user9,2025-01-10,14,7.84,0.21
user9,2025-01-10,15,15.64,0.45
user9,2025-01-10,16,12.83,1.56
user9,2025-01-10,17,10.51,0.6
user9,2025-01-10,18,20.49,2.38
user9,2025-01-10,19,7.01,0.56
user9,2025-01-10,20,24.2,0.29
user9,2025-01-10,21,24.55,0.21
user9,2025-01-10,22,22.47,0.91
user9,2025-01-10,23,23.77,0.93
user9,2025-01-11,0,18.09,0.38
user9,2025-01-11,1,9.85,1.98
user9,2025-01-11,2,15.57,2.33
user9,2025-01-11,3,13.58,2.2
user9,2025-01-11,4,13.98,2.45
user9,2025-01-11,5,24.2,0.96
user9,2025-01-11,6,22.72,2.15
user9,2025-01-11,7,9.21,1.64
user9,2025-01-11,8,6.45,2.12
user9,2025-01-11,9,8.49,0.36
user9,2025-01-11,10,13.0,1.53
user9,2025-01-11,11,22.1,2.44
user9,2025-01-11,12,13.79,0.34
user9,2025-01-11,13,19.98,1.5
user9,2025-01-11,14,13.96,0.91
user9,2025-01-11,15,15.05,0.98
user9,2025-01-11,16,20.14,1.45
user9,2025-01-11,17,22.54,1.45
user9,2025-01-11,18,9.77,2.16
user9,2025-01-11,19,16.14,0.68
user9,2025-01-11,20,17.47,1.02
user9,2025-01-11,21,21.89,1.24
user9,2025-01-11,22,19.53,0.42
user9,2025-01-11,23,12.92,2.46
user9,2025-01-12,0,21.17,0.57
user9,2025-01-12,1,10.56,0.96
user9,2025-01-12,2,18.01,1.94
user9,2025-01-12,3,19.99,1.37
user9,2025-01-12,4,21.22,1.21
user9,2025-01-12,5,7.48,1.5
user9,2025-01-12,6,24.05,2.02
user9,2025-01-12,7,16.57,1.69
user9,2025-01-12,8,23.61,1.19
user9,2025-01-12,9,11.63,2.45
user9,2025-01-12,10,22.27,0.94
user9,2025-01-12,11,14.28,1.15
user9,2025-01-12,12,7.98,2.4
user9,2025-01-12,13,13.09,2.21
user9,2025-01-12,14,8.79,1.46
user9,2025-01-12,15,5.48,1.96
user9,2025-01-12,16,16.62,1.64
user9,2025-01-12,17,6.03,0.69
user9,2025-01-12,18,6.49,0.86
user9,2025-01-12,19,17.55,1.5
user9,2025-01-12,20,17.24,1.46
user9,2025-01-12,21,10.46,0.76
user9,2025-01-12,22,7.74,2.15
user9,2025-01-12,23,17.33,0.63
user9,2025-01-13,0,8.54,2.21
user9,2025-01-13,1,19.85,1.72
user9,2025-01-13,2,13.14,0.8
user9,2025-01-13,3,24.59,2.03
user9,2025-01-13,4,11.04,2.15
user9,2025-01-13,5,20.18,0.88
user9,2025-01-13,6,13.53,0.63
user9,2025-01-13,7,7.22,1.86
user9,2025-01-13,8,10.35,2.09
user9,2025-01-13,9,24.91,0.38
user9,2025-01-13,10,14.46,2.04
user9,2025-01-13,11,20.78,1.95
user9,2025-01-13,12,11.98,1.24
user9,2025-01-13,13,16.9,2.44
user9,2025-01-13,14,11.55,2.32
user9,2025-01-13,15,10.39,2.47
user9,2025-01-13,16,18.41,1.27
user9,2025-01-13,17,17.27,0.83
user9,2025-01-13,18,10.48,0.46
user9,2025-01-13,19,7.28,1.0
user9,2025-01-13,20,20.26,1.6
user9,2025-01-13,21,7.05,2.16
user9,2025-01-13,22,17.03,2.41
user9,2025-01-13,23,18.4,0.6
user9,2025-01-14,0,14.48,1.69
user9,2025-01-14,1,5.57,0.23
user9,2025-01-14,2,7.59,0.78
user9,2025-01-14,3,13.59,1.32
user9,2025-01-14,4,7.76,1.75
user9,2025-01-14,5,16.92,0.88
user9,2025-01-14,6,5.27,0.38
user9,2025-01-14,7,12.83,0.55
user9,2025-01-14,8,12.54,1.64
user9,2025-01-14,9,15.94,0.73
user9,2025-01-14,10,11.88,1.61
user9,2025-01-14,11,22.22,1.93
user9,2025-01-14,12,16.07,1.03
user9,2025-01-14,13,12.3,2.22
user9,2025-01-14,14,5.78,2.47
user9,2025-01-14,15,18.29,1.77
user9,2025-01-14,16,5.76,1.59
user9,2025-01-14,17,14.7,0.44
user9,2025-01-14,18,10.56,2.25
user9,2025-01-14,19,16.0,1.15
user9,2025-01-14,20,6.45,1.84
user9,2025-01-14,21,19.06,1.61
user9,2025-01-14,22,15.21,1.2
user9,2025-01-14,23,16.87,0.74
user9,2025-01-15,0,23.83,1.55
user9,2025-01-15,1,11.22,1.23
user9,2025-01-15,2,21.11,0.57
user9,2025-01-15,3,10.86,1.76
user9,2025-01-15,4,11.31,2.02
user9,2025-01-15,5,7.61,1.95
user9,2025-01-15,6,6.37,0.23
user9,2025-01-15,7,22.96,1.54
user9,2025-01-15,8,12.04,0.73
user9,2025-01-15,9,17.34,1.37
user9,2025-01-15,10,24.83,2.46
user9,2025-01-15,11,17.7,1.22
user9,2025-01-15,12,14.82,1.77
user9,2025-01-15,13,7.03,0.96
user9,2025-01-15,14,6.51,0.37
user9,2025-01-15,15,8.92,1.32
user9,2025-01-15,16,20.7,1.32
user9,2025-01-15,17,11.71,0.39
user9,2025-01-15,18,16.01,0.82
user9,2025-01-15,19,17.3,2.45
user9,2025-01-15,20,7.23,0.69
user9,2025-01-15,21,14.46,2.43
user9,2025-01-15,22,20.44,2.27
user9,2025-01-15,23,11.67,2.48
user9,2025-01-16,0,7.06,0.32
user9,2025-01-16,1,22.11,2.33
user9,2025-01-16,2,6.81,0.46
user9,2025-01-16,3,5.66,0.44
user9,2025-01-16,4,9.19,2.43
user9,2025-01-16,5,18.36,1.99
user9,2025-01-16,6,20.52,1.43
user9,2025-01-16,7,20.95,1.57
user9,2025-01-16,8,11.29,1.49
user9,2025-01-16,9,15.67,2.09
user9,2025-01-16,10,24.63,1.15
user9,2025-01-16,11,20.27,0.43
user9,2025-01-16,12,20.54,1.05
user9,2025-01-16,13,5.79,1.04
user9,2025-01-16,14,17.21,0.47
user9,2025-01-16,15,23.48,0.38
user9,2025-01-16,16,23.6,1.83
user9,2025-01-16,17,11.59,1.1
user9,2025-01-16,18,19.82,1.58
user9,2025-01-16,19,18.43,1.1
user9,2025-01-16,20,14.76,2.48
user9,2025-01-16,21,9.28,1.16
user9,2025-01-16,22,10.84,1.96
user9,2025-01-16,23,20.28,0.87
user9,2025-01-17,0,6.63,0.23
user9,2025-01-17,1,13.55,1.14
user9,2025-01-17,2,24.77,1.28
user9,2025-01-17,3,10.13,2.25
user9,2025-01-17,4,14.82,1.58
user9,2025-01-17,5,6.91,1.08
user9,2025-01-17,6,23.88,1.56
user9,2025-01-17,7,11.89,1.64
user9,2025-01-17,8,23.21,0.83
user9,2025-01-17,9,15.1,2.4
user9,2025-01-17,10,8.45,1.86
user9,2025-01-17,11,17.29,1.76
user9,2025-01-17,12,12.02,0.92
user9,2025-01-17,13,18.68,0.7
user9,2025-01-17,14,13.39,0.63
user9,2025-01-17,15,5.17,2.43
user9,2025-01-17,16,13.63,2.43
user9,2025-01-17,17,7.81,1.55
user9,2025-01-17,18,9.02,2.02
user9,2025-01-17,19,20.67,0.46
user9,2025-01-17,20,23.24,0.65
user9,2025-01-17,21,17.26,2.47
user9,2025-01-17,22,22.65,2.4
user9,2025-01-17,23,11.85,0.44
user9,2025-01-18,0,8.77,1.35
user9,2025-01-18,1,20.86,0.55
user9,2025-01-18,2,18.19,0.94
user9,2025-01-18,3,11.82,1.72
user9,2025-01-18,4,14.34,2.07
user9,2025-01-18,5,8.12,2.02
user9,2025-01-18,6,6.28,0.65
user9,2025-01-18,7,18.12,2.17
user9,2025-01-18,8,10.05,0.95
user9,2025-01-18,9,15.74,0.69
user9,2025-01-18,10,21.22,1.98
user9,2025-01-18,11,7.91,1.27
user9,2025-01-18,12,20.5,0.98
user9,2025-01-18,13,17.66,0.32
user9,2025-01-18,14,17.17,0.55
user9,2025-01-18,15,21.61,1.02
user9,2025-01-18,16,10.63,2.13
user9,2025-01-18,17,6.0,1.11
user9,2025-01-18,18,12.4,0.86
user9,2025-01-18,19,23.24,1.93
user9,2025-01-18,20,6.28,1.84
user9,2025-01-18,21,15.55,2.27
user9,2025-01-18,22,11.26,1.52
user9,2025-01-18,23,15.02,1.33
user9,2025-01-19,0,14.12,0.67
user9,2025-01-19,1,20.11,1.24
user9,2025-01-19,2,24.17,0.8
user9,2025-01-19,3,18.65,2.36
user9,2025-01-19,4,18.27,2.2
user9,2025-01-19,5,21.55,1.03
user9,2025-01-19,6,17.0,0.56
user9,2025-01-19,7,15.71,0.73
user9,2025-01-19,8,19.87,1.41
user9,2025-01-19,9,13.22,0.82
user9,2025-01-19,10,24.97,0.36
user9,2025-01-19,11,5.87,0.7
user9,2025-01-19,12,24.42,2.45
user9,2025-01-19,13,18.1,2.22
user9,2025-01-19,14,9.28,2.44
user9,2025-01-19,15,7.86,0.43
user9,2025-01-19,16,7.24,1.52
user9,2025-01-19,17,20.62,1.04
user9,2025-01-19,18,24.56,1.2
user9,2025-01-19,19,8.01,1.27
user9,2025-01-19,20,18.58,2.11
user9,2025-01-19,21,14.18,1.57
user9,2025-01-19,22,10.35,1.69
user9,2025-01-19,23,24.72,0.31
user9,2025-01-20,0,22.73,1.49
user9,2025-01-20,1,10.04,2.4
user9,2025-01-20,2,14.67,0.96
user9,2025-01-20,3,8.63,0.76
user9,2025-01-20,4,21.66,1.61
user9,2025-01-20,5,23.26,0.73
user9,2025-01-20,6,7.42,0.21
user9,2025-01-20,7,15.16,2.5
user9,2025-01-20,8,18.9,0.91
user9,2025-01-20,9,22.54,2.0
user9,2025-01-20,10,5.31,2.08
user9,2025-01-20,11,11.01,0.54
user9,2025-01-20,12,9.53,1.28
user9,2025-01-20,13,13.5,0.86
user9,2025-01-20,14,8.44,1.95
user9,2025-01-20,15,24.8,1.99
user9,2025-01-20,16,10.92,0.76
user9,2025-01-20,17,9.35,0.51
user9,2025-01-20,18,16.03,1.59
user9,2025-01-20,19,19.11,1.76
user9,2025-01-20,20,10.85,0.96
user9,2025-01-20,21,18.63,1.0
user9,2025-01-20,22,9.25,1.06
user9,2025-01-20,23,10.44,0.4
user9,2025-01-21,0,21.6,2.16
user9,2025-01-21,1,9.4,0.35
user9,2025-01-21,2,19.78,0.69
user9,2025-01-21,3,12.87,0.35
user9,2025-01-21,4,9.53,2.02
user9,2025-01-21,5,21.09,0.68
user9,2025-01-21,6,11.72,0.51
user9,2025-01-21,7,6.48,2.48
user9,2025-01-21,8,18.11,1.45
user9,2025-01-21,9,20.31,2.13
user9,2025-01-21,10,21.13,0.24
user9,2025-01-21,11,8.74,1.71
user9,2025-01-21,12,12.52,2.46
user9,2025-01-21,13,18.31,2.4
user9,2025-01-21,14,9.03,2.19
user9,2025-01-21,15,11.43,2.48
user9,2025-01-21,16,8.15,1.39
user9,2025-01-21,17,20.86,1.2
user9,2025-01-21,18,14.36,2.47
user9,2025-01-21,19,13.51,1.59
user9,2025-01-21,20,6.09,2.14
user9,2025-01-21,21,17.96,1.13
user9,2025-01-21,22,5.32,1.56
user9,2025-01-21,23,5.25,0.2
user9,2025-01-22,0,17.32,0.63
user9,2025-01-22,1,8.84,1.7
user9,2025-01-22,2,6.07,0.92
user9,2025-01-22,3,7.99,1.53
user9,2025-01-22,4,18.24,1.86
user9,2025-01-22,5,10.1,0.41
user9,2025-01-22,6,6.57,1.18
user9,2025-01-22,7,23.92,0.7
user9,2025-01-22,8,10.13,0.43
user9,2025-01-22,9,17.11,1.76
user9,2025-01-22,10,17.86,2.18
user9,2025-01-22,11,14.73,0.51
user9,2025-01-22,12,10.79,1.72
user9,2025-01-22,13,17.26,1.42
user9,2025-01-22,14,18.66,1.67
user9,2025-01-22,15,22.63,1.55
user9,2025-01-22,16,20.57,0.77
user9,2025-01-22,17,18.56,2.28
user9,2025-01-22,18,12.71,1.99
user9,2025-01-22,19,19.5,0.34
user9,2025-01-22,20,16.63,0.5
user9,2025-01-22,21,24.35,2.07
user9,2025-01-22,22,7.19,0.48
user9,2025-01-22,23,16.89,0.99
user9,2025-01-23,0,5.7,1.45
user9,2025-01-23,1,12.76,0.43
user9,2025-01-23,2,21.04,2.3
user9,2025-01-23,3,20.13,2.09
user9,2025-01-23,4,9.33,0.81
user9,2025-01-23,5,9.17,1.96
user9,2025-01-23,6,23.96,1.85
user9,2025-01-23,7,22.63,1.67
user9,2025-01-23,8,12.75,1.18
user9,2025-01-23,9,6.51,0.27
user9,2025-01-23,10,18.91,1.21
user9,2025-01-23,11,16.04,1.48
user9,2025-01-23,12,10.55,1.29
user9,2025-01-23,13,14.42,1.09
user9,2025-01-23,14,21.41,1.24
user9,2025-01-23,15,17.07,2.26
user9,2025-01-23,16,22.32,2.25
user9,2025-01-23,17,10.4,0.28
user9,2025-01-23,18,10.22,0.84
user9,2025-01-23,19,23.19,1.69
user9,2025-01-23,20,6.63,0.51
user9,2025-01-23,21,8.11,1.65
user9,2025-01-23,22,19.71,2.18
user9,2025-01-23,23,23.81,0.66
user9,2025-01-24,0,11.2,0.75
user9,2025-01-24,1,12.18,2.3
user9,2025-01-24,2,16.5,1.9
user9,2025-01-24,3,14.8,0.27
user9,2025-01-24,4,6.28,1.44
user9,2025-01-24,5,19.38,0.7
user9,2025-01-24,6,19.44,2.06
user9,2025-01-24,7,13.24,1.92
user9,2025-01-24,8,13.08,1.76
user9,2025-01-24,9,20.28,2.48
user9,2025-01-24,10,11.91,1.15
user9,2025-01-24,11,8.31,0.67
user9,2025-01-24,12,18.87,2.31
user9,2025-01-24,13,12.89,0.61
user9,2025-01-24,14,10.7,1.25
user9,2025-01-24,15,10.81,0.74
user9,2025-01-24,16,19.72,0.22
user9,2025-01-24,17,15.78,2.03
user9,2025-01-24,18,10.32,1.59
user9,2025-01-24,19,18.38,1.71
user9,2025-01-24,20,13.92,1.0
user9,2025-01-24,21,21.72,1.94
user9,2025-01-24,22,11.43,0.44
user9,2025-01-24,23,6.44,0.42
user9,2025-01-25,0,16.66,0.32
user9,2025-01-25,1,11.74,1.93
